"[40.74562, -73.99926]","[40.745290000000004, -73.99849]","[40.7441, -73.99567]","[40.7441, -73.99567]","[40.74389, -73.99582000000001]","[40.743430000000004, -73.99615000000001]","[40.742810000000006, -73.99658000000001]","[40.742230000000006, -73.99700000000001]","[40.741640000000004, -73.99743000000001]","[40.741060000000004, -73.99786]","[40.74047, -73.99829]","[40.73988, -73.99871]","[40.73924, -73.99918000000001]","[40.73854, -73.99969000000002]","[40.73787, -74.00020000000002]","[40.73787, -74.0002]","[40.7382, -74.00099]"
"[40.73649, -73.98344]","[40.736000000000004, -73.98227]","[40.736, -73.98227]","[40.735409999999995, -73.98268]","[40.73541, -73.98268]","[40.736360000000005, -73.98495]","[40.73636, -73.98495]","[40.73695, -73.98452999999999]","[40.73754, -73.98409]","[40.73816, -73.98365]","[40.73883, -73.98315]","[40.73911, -73.98293]","[40.739489999999996, -73.98264999999999]","[40.740089999999995, -73.98219999999999]","[40.74048, -73.98191999999999]","[40.740719999999996, -73.98176]","[40.74133, -73.98131]","[40.741949999999996, -73.98085999999999]","[40.74258, -73.98040999999999]","[40.74258, -73.98041]","[40.743249999999996, -73.98201]","[40.743719999999996, -73.98313]","[40.74391, -73.98357]","[40.74396, -73.98369]","[40.74411, -73.98405]","[40.74415, -73.98414]","[40.74462, -73.98525]","[40.74529, -73.98684999999999]","[40.7459, -73.98826999999999]"
"[40.75245, -73.97026]","[40.75236, -73.97032]","[40.751740000000005, -73.97077]","[40.751110000000004, -73.97123]","[40.75047000000001, -73.97171]","[40.750170000000004, -73.97193]","[40.749810000000004, -73.9722]","[40.74915, -73.9727]","[40.74852, -73.97314]","[40.74793, -73.97361000000001]","[40.747299999999996, -73.97404]","[40.74728999999999, -73.97405]","[40.746669999999995, -73.97448]","[40.746629999999996, -73.97451]","[40.746539999999996, -73.97457]","[40.74652999999999, -73.97458]","[40.74647999999999, -73.97461]","[40.74642999999999, -73.97465]","[40.74637999999999, -73.97467999999999]","[40.74628999999999, -73.97474]","[40.74604999999999, -73.97492]","[40.74542999999999, -73.97539]","[40.745079999999994, -73.97565]","[40.74491, -73.97577]","[40.744769999999995, -73.97588999999999]","[40.74464999999999, -73.97597999999999]","[40.74410999999999, -73.97636999999999]","[40.743489999999994, -73.97682999999999]","[40.742869999999996, -73.97728]","[40.74267999999999, -73.97742]","[40.74224999999999, -73.97773]","[40.741629999999994, -73.97816999999999]","[40.741009999999996, -73.97863]","[40.74039, -73.97907]","[40.740089999999995, -73.97928999999999]","[40.73976999999999, -73.97953]","[40.73915999999999, -73.97998]","[40.73884999999999, -73.9802]","[40.73853999999999, -73.98043]","[40.738319999999995, -73.98058999999999]","[40.73788, -73.98091]","[40.73721, -73.98138]","[40.73658, -73.98183]","[40.736, -73.98227]","[40.735409999999995, -73.98268]","[40.734829999999995, -73.98311]","[40.73423999999999, -73.98355]","[40.73364999999999, -73.98397999999999]","[40.73301999999999, -73.98442999999999]","[40.73266999999999, -73.98468999999999]","[40.73245999999999, -73.98484999999998]","[40.73232999999999, -73.98494999999998]","[40.73233, -73.98495]","[40.73328, -73.9872]","[40.73395, -73.98879]","[40.73442, -73.98989999999999]","[40.7345, -73.9901]","[40.7348, -73.99078]","[40.73498, -73.99122]","[40.73509, -73.99148]","[40.7352, -73.99174]","[40.7357, -73.99295]","[40.735730000000004, -73.99301999999999]","[40.736000000000004, -73.99363999999998]","[40.73736, -73.99686999999999]","[40.73854, -73.99968999999999]","[40.73854, -73.99969]","[40.73787, -74.0002]","[40.73787, -74.0002]","[40.73871, -74.00217]","[40.73872, -74.00221]"
"[40.748, -73.99898]","[40.747879999999995, -73.99871]","[40.74719999999999, -73.9971]","[40.74598999999999, -73.99427]","[40.74479999999999, -73.99142]","[40.7448, -73.99142]","[40.745419999999996, -73.99096]","[40.746019999999994, -73.99052]","[40.746649999999995, -73.99007]","[40.74726999999999, -73.98962]","[40.74788999999999, -73.98917]","[40.74850999999999, -73.98871]","[40.74909999999999, -73.98826]","[40.74918999999999, -73.98819]","[40.749779999999994, -73.98776000000001]","[40.75046, -73.98729]","[40.751079999999995, -73.98685]","[40.75169999999999, -73.98641]","[40.75231999999999, -73.98597000000001]","[40.75294999999999, -73.98552000000001]","[40.75354999999999, -73.98504000000001]","[40.75417999999999, -73.98460000000001]","[40.75422999999999, -73.98455000000001]","[40.75473999999999, -73.98420000000002]","[40.75484999999999, -73.98412000000002]","[40.75551999999999, -73.98362000000002]","[40.75614999999999, -73.98316000000001]","[40.75676999999999, -73.98270000000001]","[40.75738999999999, -73.98226000000001]","[40.75739, -73.98226]","[40.75603, -73.97901999999999]","[40.75535, -73.97742]","[40.75496, -73.97649]","[40.75492, -73.97637]","[40.754799999999996, -73.97609]","[40.754709999999996, -73.9759]","[40.75471, -73.9759]","[40.75466, -73.97595]","[40.75432, -73.97619]","[40.7543, -73.97621000000001]","[40.75429, -73.97623000000002]","[40.754279999999994, -73.97624000000002]","[40.754279999999994, -73.97627000000001]","[40.754279999999994, -73.97629000000002]","[40.75429, -73.97632000000002]","[40.754369999999994, -73.97652000000002]","[40.75438, -73.97654000000003]","[40.75438, -73.97656000000003]","[40.75438, -73.97658000000004]","[40.75438, -73.97660000000005]","[40.75436, -73.97672000000004]","[40.75436, -73.97674000000005]","[40.75434, -73.97676000000006]","[40.754329999999996, -73.97679000000005]","[40.75431, -73.97680000000005]","[40.754189999999994, -73.97689000000005]","[40.75332999999999, -73.97752000000006]","[40.75331999999999, -73.97752000000006]"
"[40.75252, -73.96877]","[40.75299, -73.96988]","[40.75299, -73.96988]","[40.752359999999996, -73.97032]","[40.75236, -73.97032]","[40.751740000000005, -73.96885]"
"[40.74006, -73.97442]","[40.74063, -73.97579999999999]","[40.74163, -73.97816999999999]","[40.74163, -73.97817]","[40.74101, -73.97863000000001]","[40.740390000000005, -73.97907000000001]","[40.74009, -73.97929]","[40.73977, -73.97953000000001]","[40.73916, -73.97998000000001]","[40.73885, -73.98020000000001]","[40.73854, -73.98043000000001]","[40.73832, -73.98059]","[40.737880000000004, -73.98091000000001]","[40.737210000000005, -73.98138000000002]","[40.736580000000004, -73.98183000000002]","[40.736000000000004, -73.98227000000001]","[40.73541, -73.98268000000002]","[40.73541, -73.98268]","[40.736360000000005, -73.98495]","[40.737030000000004, -73.98655]","[40.73769000000001, -73.98809999999999]","[40.737750000000005, -73.98821999999998]","[40.73848, -73.98995999999998]","[40.738530000000004, -73.99007999999998]","[40.73908, -73.99138999999998]","[40.74043, -73.99459999999998]","[40.74043, -73.9946]","[40.741020000000006, -73.99417000000001]","[40.74102, -73.99417]","[40.74078, -73.99361]"
"[40.74859, -73.96983]","[40.74861, -73.96981]","[40.74867, -73.96977]","[40.748709999999996, -73.96974999999999]","[40.748799999999996, -73.96969999999999]","[40.74914999999999, -73.96946999999999]","[40.74945999999999, -73.96927999999998]","[40.74958999999999, -73.96926999999998]","[40.75010999999999, -73.96888999999997]","[40.75057999999999, -73.96854999999998]","[40.75074999999999, -73.96841999999998]","[40.75135999999999, -73.96797999999998]","[40.75148999999999, -73.96788999999998]","[40.75149, -73.96789]","[40.75158, -73.96785]","[40.75158, -73.96785]","[40.75163, -73.96784]","[40.75166, -73.96784]","[40.75172, -73.96781999999999]","[40.75202, -73.96770999999998]","[40.752030000000005, -73.96770999999998]","[40.75204000000001, -73.96770999999998]","[40.75205000000001, -73.96771999999999]","[40.752060000000014, -73.96771999999999]","[40.752060000000014, -73.96772999999999]","[40.75210000000001, -73.96779]","[40.75299000000001, -73.96987999999999]","[40.75393000000001, -73.97211999999999]","[40.75445000000001, -73.97334]","[40.75463000000001, -73.97376]","[40.75509000000001, -73.97482]","[40.75527000000001, -73.97525999999999]","[40.75535000000001, -73.97541999999999]","[40.755500000000005, -73.97579999999999]","[40.75560000000001, -73.97605999999999]","[40.75585000000001, -73.97662999999999]","[40.75598000000001, -73.97695999999999]","[40.75650000000001, -73.97818]","[40.75666000000001, -73.97856]","[40.75666, -73.97856]","[40.756029999999996, -73.97902]","[40.75541, -73.97948000000001]","[40.75479, -73.97994000000001]","[40.75456, -73.98011000000001]","[40.75416, -73.98040000000002]","[40.753499999999995, -73.98089000000002]","[40.753319999999995, -73.98102000000002]","[40.75281, -73.98137000000001]","[40.752309999999994, -73.98175000000002]","[40.752199999999995, -73.98183000000002]","[40.75158, -73.98228000000002]","[40.75158, -73.98228]","[40.75295, -73.98552000000001]","[40.75362, -73.98713000000001]","[40.75362, -73.98713]","[40.753319999999995, -73.98723]","[40.75308999999999, -73.98729999999999]"
"[40.74494, -74.00617]","[40.74498, -74.00614]","[40.74523, -74.00595]","[40.74575, -74.00558]","[40.74582, -74.00553]","[40.7464, -74.00513]","[40.746790000000004, -74.00483]","[40.747020000000006, -74.00466]","[40.747690000000006, -74.00417]","[40.74769, -74.00417]","[40.74651, -74.00137000000001]","[40.74529, -73.99849]","[40.744099999999996, -73.99567]","[40.742889999999996, -73.9928]","[40.742439999999995, -73.99172]","[40.74153999999999, -73.98959]","[40.741339999999994, -73.98914]","[40.741009999999996, -73.98832]","[40.740869999999994, -73.98798000000001]","[40.74087, -73.98798]","[40.741530000000004, -73.98749]","[40.742140000000006, -73.98706]","[40.742760000000004, -73.9866]","[40.74338, -73.98616]","[40.744, -73.9857]","[40.74462, -73.98525]","[40.745239999999995, -73.98478999999999]","[40.74585999999999, -73.98433999999999]","[40.746469999999995, -73.98388999999999]","[40.74708999999999, -73.98344999999999]","[40.74775999999999, -73.98295999999999]","[40.74842999999999, -73.98246999999999]","[40.74904999999999, -73.98201999999999]","[40.74935999999999, -73.98179999999999]","[40.74967999999999, -73.98156999999999]","[40.75026999999999, -73.98114]","[40.75090999999999, -73.98069]","[40.75151999999999, -73.98021999999999]","[40.75213999999999, -73.97977999999999]","[40.75214, -73.97978]","[40.75179, -73.97893]"
"[40.7468, -73.99426]","[40.74682, -73.99431]","[40.74692, -73.99453]","[40.747820000000004, -73.99665]","[40.74782, -73.99665]","[40.74843, -73.9962]","[40.74905, -73.99575]","[40.749669999999995, -73.9953]","[40.750009999999996, -73.99505]","[40.75028, -73.99485]","[40.75094, -73.99436]","[40.7512, -73.99418]","[40.751509999999996, -73.99395]","[40.751929999999994, -73.99365]","[40.75218999999999, -73.99346]","[40.75285999999999, -73.99298]","[40.75346999999999, -73.99253]","[40.75408999999999, -73.99208]","[40.75470999999999, -73.99163]","[40.75471, -73.99163]","[40.754090000000005, -73.99016]","[40.75352, -73.98878]","[40.75291, -73.98735]","[40.75287, -73.98726]","[40.752320000000005, -73.98597000000001]","[40.75232, -73.98597]","[40.75295, -73.98552]","[40.75355, -73.98504]","[40.75418, -73.9846]","[40.75423, -73.98455]","[40.75474, -73.9842]","[40.75485, -73.98412]","[40.75485, -73.98412]","[40.75479, -73.98397]","[40.75468, -73.98373]","[40.75465, -73.98364]","[40.75449, -73.98326999999999]","[40.754239999999996, -73.98267999999999]","[40.75420999999999, -73.98258999999999]","[40.75413999999999, -73.98243999999998]","[40.75386999999999, -73.98177999999999]","[40.753699999999995, -73.98137999999999]","[40.753499999999995, -73.98088999999999]","[40.75281, -73.97928999999999]","[40.752419999999994, -73.97837]","[40.75227999999999, -73.97806]","[40.75220999999999, -73.97792]","[40.75215999999999, -73.9778]","[40.75212999999999, -73.97773000000001]","[40.75210999999999, -73.97768]","[40.75210999999999, -73.97767]","[40.752059999999986, -73.97756]","[40.752009999999984, -73.97742]","[40.75194999999999, -73.97728]","[40.751899999999985, -73.97716]","[40.75161999999999, -73.97646999999999]","[40.75143999999999, -73.97605999999999]","[40.75109999999999, -73.97523]","[40.750759999999985, -73.97443]","[40.75076, -73.97443]","[40.75143, -73.97395]","[40.752069999999996, -73.97348]","[40.75207, -73.97348]","[40.751110000000004, -73.97122999999999]","[40.75111, -73.97123]","[40.75096, -73.97135]"
"[40.75148, -73.97212]","[40.751110000000004, -73.97123]","[40.75111, -73.97123]","[40.75047, -73.97171]","[40.75017, -73.97193]","[40.74981, -73.9722]","[40.74914999999999, -73.9727]","[40.74851999999999, -73.97314]","[40.74792999999999, -73.97361000000001]","[40.74729999999999, -73.97404]","[40.747289999999985, -73.97405]","[40.74666999999999, -73.97448]","[40.74662999999999, -73.97451]","[40.74653999999999, -73.97457]","[40.746529999999986, -73.97458]","[40.746479999999984, -73.97461]","[40.74642999999998, -73.97465]","[40.74637999999998, -73.97467999999999]","[40.74628999999998, -73.97474]","[40.74604999999998, -73.97492]","[40.745429999999985, -73.97539]","[40.74507999999999, -73.97565]","[40.74490999999999, -73.97577]","[40.74476999999999, -73.97588999999999]","[40.744649999999986, -73.97597999999999]","[40.744109999999985, -73.97636999999999]","[40.74348999999999, -73.97682999999999]","[40.74286999999999, -73.97728]","[40.742679999999986, -73.97742]","[40.742249999999984, -73.97773]","[40.74162999999999, -73.97816999999999]","[40.74100999999999, -73.97863]","[40.74038999999999, -73.97907]","[40.74039, -73.97907]","[40.74073, -73.97984]","[40.74133, -73.98131]","[40.74154, -73.98178999999999]","[40.742020000000004, -73.98292]","[40.742450000000005, -73.98396]","[40.742670000000004, -73.98447999999999]","[40.742720000000006, -73.98459]","[40.74272, -73.98459]","[40.74211, -73.98505]","[40.74211, -73.98505]","[40.742059999999995, -73.98493]","[40.741699999999994, -73.98409000000001]"
